LegacyContractId;LegacyCustomerId;SubscriberNo;TargetCustomerId;SourceCustomerType;ExpectedCustomerTypeId;ExpectedCustomerType;ActualCustomerTypeId;ActualCustomerType;IssueCodes
"25194";"70861";"01-01-4615";"44493";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25195";"70862";"01-01-4753";"44560";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25196";"70851";"01-01-5234";"44804";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25197";"70852";"01-01-5701";"45034";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25198";"70853";"01-01-4484";"44439";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25199";"70854";"01-01-5350";"44839";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25201";"70856";"01-01-4987";"44659";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25203";"70846";"01-01-5039";"44703";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25206";"70849";"01-01-6456";"45286";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25207";"70850";"01-01-6455";"45285";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25208";"70839";"01-01-5978";"45137";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25209";"70840";"01-01-5087";"44737";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25210";"70841";"01-01-5530";"44940";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25211";"70842";"01-01-6059";"45173";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25212";"70843";"01-01-5456";"44887";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25213";"70844";"01-01-5136";"44755";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25214";"70833";"01-01-6396";"45275";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25215";"70834";"01-01-5182";"44783";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25217";"70836";"01-01-5782";"45072";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25219";"70838";"01-01-5359";"44846";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25220";"70827";"01-01-5042";"44705";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25221";"70828";"01-01-5958";"45133";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25222";"70829";"01-01-5089";"44738";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25223";"70830";"01-01-5547";"44943";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25224";"70831";"01-01-5560";"44953";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25225";"70832";"01-01-4407";"44406";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25226";"70821";"01-01-5106";"44745";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25228";"70823";"01-01-5921";"45115";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25230";"70825";"01-01-4871";"44614";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25231";"70826";"01-01-5132";"44764";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25232";"70815";"01-01-5138";"44756";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25234";"70817";"01-01-4699";"44532";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25235";"70818";"01-01-6489";"45300";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25236";"70819";"01-01-5186";"44785";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25237";"70820";"01-01-6076";"45178";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25238";"70809";"01-01-5405";"44873";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25239";"70810";"01-01-6550";"45325";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25240";"70811";"01-01-5169";"44777";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25241";"70812";"01-01-6707";"45393";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25242";"70813";"01-01-4525";"44457";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25243";"70814";"01-01-6399";"45277";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25244";"70803";"01-01-5109";"44747";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25245";"70804";"01-01-5393";"44866";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25246";"70805";"01-01-5950";"45130";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25247";"70806";"01-01-4726";"44546";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25248";"70807";"01-01-6309";"45252";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25249";"70808";"01-01-4578";"44481";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25250";"70797";"01-01-4536";"44465";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25251";"70798";"01-01-6605";"45354";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25253";"70800";"01-01-5075";"44728";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25254";"70801";"01-01-5949";"45129";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25255";"70802";"01-01-5995";"45145";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25257";"70792";"01-01-5056";"44731";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25258";"70793";"01-01-5389";"44863";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25259";"70794";"01-01-5117";"44752";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25260";"70795";"01-01-6461";"45290";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25261";"70796";"01-01-6625";"45363";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25262";"70785";"01-01-5129";"44762";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25263";"70786";"01-01-5985";"45140";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25264";"70787";"01-01-6191";"45221";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25265";"70788";"01-01-5168";"44776";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25266";"70789";"01-01-6166";"45213";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25267";"70790";"01-01-5523";"44936";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25270";"70781";"01-01-6099";"45185";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25272";"70783";"01-01-5388";"44862";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25273";"70784";"01-01-5578";"44969";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25274";"70773";"01-01-5095";"44740";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25275";"70774";"01-01-6522";"45312";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25276";"70775";"01-01-4814";"44590";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25277";"70776";"01-01-5334";"44834";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25280";"70767";"01-01-6118";"45199";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25282";"70769";"01-01-6533";"45319";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25283";"70770";"01-01-5074";"44727";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25286";"70761";"01-01-5326";"44831";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25287";"70762";"01-01-5079";"44732";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25288";"70763";"01-01-5509";"44934";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25289";"70764";"01-01-5589";"44974";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25290";"70765";"01-01-5979";"45138";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25291";"70766";"01-01-6383";"45272";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25292";"70755";"01-01-6356";"45262";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25293";"70756";"01-01-6596";"45348";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25295";"70758";"01-01-5288";"44822";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25296";"70759";"01-01-5352";"44840";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25297";"70760";"01-01-5261";"44815";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25299";"70750";"01-01-6004";"45171";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25301";"70752";"01-01-5116";"44751";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25303";"70754";"01-01-5671";"45018";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25305";"70939";"01-01-5470";"44901";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25307";"70985";"01-01-4826";"44595";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25308";"70986";"01-01-4509";"44448";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25309";"70987";"01-01-5855";"45091";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25310";"70988";"01-01-4842";"44603";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25311";"70989";"01-01-5793";"45077";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25312";"70990";"01-01-6104";"45186";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25313";"71004";"01-01-6844";"17417";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25317";"71024";"01-01-5882";"45105";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25318";"71025";"01-01-6022";"45156";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25319";"71026";"01-01-5146";"44761";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25320";"71027";"01-01-5627";"44991";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25327";"72446";"01-01-6863";"45440";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25328";"72448";"01-01-6264";"45242";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25329";"72449";"01-01-4761";"44565";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25330";"72450";"01-01-6014";"45151";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25331";"72451";"01-01-4770";"44572";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25332";"72452";"01-01-5239";"44808";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25333";"72453";"01-01-6045";"45166";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25334";"72454";"01-01-4750";"44557";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25335";"72455";"01-01-6664";"45378";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25336";"72456";"01-01-6414";"45279";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25338";"72458";"01-01-5340";"44843";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25344";"72698";"01-01-5086";"44736";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25345";"72699";"01-01-5381";"44857";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25346";"72700";"01-01-5890";"45107";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25347";"72701";"01-01-5481";"44915";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25348";"72702";"01-01-6519";"45309";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25349";"72703";"01-01-5504";"44923";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25350";"72704";"01-01-6648";"45371";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25351";"72705";"01-01-5517";"44930";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25352";"72706";"01-01-4902";"44626";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25353";"72707";"01-01-6136";"45197";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25354";"72708";"01-01-6492";"45302";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25356";"72711";"01-01-6689";"45389";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25357";"72752";"01-01-6894";"45449";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25358";"73029";"01-01-6083";"45181";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25359";"73030";"01-01-5653";"45008";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25360";"73031";"01-01-5833";"45086";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25365";"73040";"01-01-6556";"45328";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25366";"73041";"01-01-6696";"45391";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25367";"73042";"01-01-6244";"45236";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25368";"73043";"01-01-6658";"45374";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25369";"73044";"01-01-6644";"45369";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25371";"73160";"01-01-6525";"45315";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25373";"73178";"01-01-6904";"12234";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25379";"73219";"01-01-5553";"44949";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25381";"73221";"01-01-6528";"45322";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25383";"73223";"01-01-5773";"45069";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25384";"73230";"01-01-5571";"44964";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25385";"73231";"01-01-6398";"45276";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25386";"73232";"01-01-6508";"45308";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25387";"73233";"01-01-5715";"45043";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25388";"73234";"01-01-5815";"45082";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25390";"73225";"01-01-6661";"45377";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25391";"73226";"01-01-6494";"45304";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25392";"73227";"01-01-5736";"45057";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25393";"73228";"01-01-5355";"44842";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25394";"73229";"01-01-5747";"45065";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25395";"73248";"01-01-6906";"45453";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25396";"73262";"01-01-6908";"45455";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25397";"73891";"01-01-6922";"45460";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25401";"73911";"01-01-5722";"45047";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25403";"73913";"01-01-5706";"45038";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25404";"73914";"01-01-5046";"44714";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25405";"73915";"01-01-5693";"45029";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25407";"73919";"01-01-5870";"45100";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25408";"73920";"01-01-6189";"45220";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25409";"73921";"01-01-5903";"45110";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25410";"73923";"01-01-6231";"45234";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25411";"73924";"01-01-6402";"45278";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25412";"73925";"01-01-6469";"45292";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25413";"73926";"01-01-6311";"45253";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25414";"73927";"01-01-6250";"45245";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25415";"73928";"01-01-6481";"45297";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25416";"74153";"01-01-6945";"45465";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25417";"68548";"01-01-3966";"44245";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25418";"74186";"01-01-5347";"44838";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25419";"74187";"01-01-5040";"44704";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25420";"74188";"01-01-5452";"44884";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25421";"74189";"01-01-5642";"44999";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25423";"74203";"01-01-5904";"45111";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25424";"74212";"01-01-6589";"45343";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25433";"74516";"01-01-6993";"45491";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25434";"74517";"01-01-6996";"45487";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"25439";"74675";"01-01-7059";"17291";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26440";"74754";"01-01-6616";"45358";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26447";"75006";"01-01-2815";"43722";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26449";"75087";"01-01-7192";"45559";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26452";"75150";"01-01-7196";"45561";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26457";"35467";"01-01-2956";"43809";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26458";"66942";"01-01-3555";"44099";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26463";"75728";"01-01-7206";"45566";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26464";"75780";"01-01-7211";"45569";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26469";"75850";"01-01-7236";"45581";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26470";"75876";"01-01-7257";"17292";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26471";"75963";"01-01-7261";"45590";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26472";"75967";"01-01-7286";"45596";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26473";"75968";"01-01-7293";"17090";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
"26474";"75973";"01-01-7328";"45604";"GM";"7";"GM - Grup Üyesi";"4";"N - Bireysel";"CUSTOMER_TYPE_MISMATCH"
